Language_ID,Parameter_ID,Value,Name,Family
tdr,89A,Noun-Numeral,Tibetan (Drokpa),Sino-Tibetan
tee,89A,Numeral-Noun,Tepehua (Huehuetla),Totonacan
tel,89A,Numeral-Noun,Telugu,Dravidian
ten,89A,Noun-Numeral,Tennet,Eastern Sudanic
teo,89A,Numeral-Noun,Teop,Austronesian
tep,89A,Numeral-Noun,Tepehua (Tlachichilco),Totonacan
ter,89A,Noun-Numeral,Tera,Afro-Asiatic
tes,89A,Noun-Numeral,Teso,Eastern Sudanic
tet,89A,Noun-Numeral,Tetela,Niger-Congo
tgh,89A,Numeral-Noun,Tuareg (Ghat),Afro-Asiatic
tgk,89A,Numeral-Noun,Tigak,Austronesian
tgl,89A,Noun-Numeral,Tshangla,Sino-Tibetan
tgn,89A,Noun-Numeral,Tugun,Austronesian
tgo,89A,Noun-Numeral,Tsogo,Niger-Congo
tgr,89A,Numeral-Noun,Tigré,Afro-Asiatic
tha,89A,Noun-Numeral,Thai,Tai-Kadai
thd,89A,Noun-Numeral,Thadou,Sino-Tibetan
thk,89A,Noun-Numeral,Thakali,Sino-Tibetan
thn,89A,Numeral-Noun,Thangmi,Sino-Tibetan
tho,89A,Numeral-Noun,Thompson,Salishan
thu,89A,Numeral-Noun,Thulung,Sino-Tibetan
thy,89A,Noun-Numeral,Kuuk Thaayorre,Pama-Nyungan
tib,89A,Noun-Numeral,Tibetan (Standard Spoken),Sino-Tibetan
tid,89A,Noun-Numeral,Tidore,West Papuan
tik,89A,Noun-Numeral,Tikar,Niger-Congo
tim,89A,Numeral-Noun,Timugon,Austronesian
tin,89A,Numeral-Noun,Tinrin,Austronesian
tis,89A,Noun-Numeral,Tibetan (Shigatse),Sino-Tibetan
tiw,89A,Numeral-Noun,Tiwi,Tiwian
tkm,89A,Numeral-Noun,Turkmen,Altaic
tla,89A,Numeral-Noun,Tolai,Austronesian
tlf,89A,Noun-Numeral,Telefol,Trans-New Guinea
tli,89A,Numeral-Noun,Tlingit,Na-Dene
tlo,89A,Noun-Numeral,Tobelo,West Papuan
tlp,89A,Numeral-Noun,Tlapanec,Oto-Manguean
tls,89A,Numeral-Noun,Talysh (Southern),Indo-European
tml,89A,Numeral-Noun,Tamil,Dravidian
tmm,89A,Noun-Numeral,Tamabo,Austronesian
tmn,89A,Noun-Numeral,Temein,Eastern Sudanic
tmo,89A,Noun-Numeral,Tibetan (Modern Literary),Sino-Tibetan
tna,89A,Noun-Numeral,Turkana,Eastern Sudanic
tne,89A,Noun-Numeral,Temne,Niger-Congo
tng,89A,Noun-Numeral,Tongan,Austronesian
tni,89A,Numeral-Noun,Tinani,Sino-Tibetan
tnk,89A,Numeral-Noun,Tungak,Austronesian
tnn,89A,Noun-Numeral,Tunen,Niger-Congo
tno,89A,No_dominant_order_numeral_noun,Tondano,Austronesian
tob,89A,Numeral-Noun,Toba,Guaicuruan
tou,89A,Noun-Numeral,Southern Toussian,Niger-Congo
toz,89A,Noun-Numeral,Tonga (in Zambia),Niger-Congo
tpn,89A,Numeral-Noun,Tepehuan (Northern),Uto-Aztecan
tpr,89A,Noun-Numeral,Tupuri,Niger-Congo
tpt,89A,Numeral-Noun,Tapieté,Tupian
trb,89A,Noun-Numeral,Teribe,Chibchan
tri,89A,Numeral-Noun,Trique (Copala),Oto-Manguean
trr,89A,Noun-Numeral,Tairora,Trans-New Guinea
trw,89A,Numeral-Noun,Torwali,Indo-European
tsf,89A,Numeral-Noun,Tsafiki,Barbacoan
tsh,89A,Numeral-Noun,Tümpisa Shoshone,Uto-Aztecan
tsi,89A,Numeral-Noun,Tsimshian (Coast),Penutian
tsk,89A,Numeral-Noun,Tamashek,Afro-Asiatic
tsz,89A,Numeral-Noun,Tsez,Nakh-Daghestanian
ttd,89A,Noun-Numeral,Tetun Dili,Austronesian
tte,89A,Noun-Numeral,Tutelo,Siouan
ttn,89A,Noun-Numeral,Tetun,Austronesian
ttu,89A,Numeral-Noun,Tsova-Tush,Nakh-Daghestanian
tuc,89A,Numeral-Noun,Tucano,Tucanoan
tuk,89A,Noun-Numeral,Tukang Besi,Austronesian
tul,89A,Numeral-Noun,Tulu,Dravidian
tum,89A,Noun-Numeral,Tumleo,Austronesian
tur,89A,Numeral-Noun,Turkish,Altaic
tuy,89A,Numeral-Noun,Tuyuca,Tucanoan
tvl,89A,Numeral-Noun,Tuvaluan,Austronesian
tvo,89A,Numeral-Noun,Tatar,Altaic
tvt,89A,Noun-Numeral,Tutsa,Sino-Tibetan
twe,89A,Numeral-Noun,Tarahumara (Western),Uto-Aztecan
tzu,89A,Numeral-Noun,Tzutujil,Mayan
uby,89A,Numeral-Noun,Ubykh,Northwest Caucasian
udi,89A,Numeral-Noun,Udi,Nakh-Daghestanian
udm,89A,Numeral-Noun,Udmurt,Uralic
ukr,89A,Numeral-Noun,Ukrainian,Indo-European
uld,89A,Noun-Numeral,Uldeme,Afro-Asiatic
uli,89A,Numeral-Noun,Ulithian,Austronesian
una,89A,Noun-Numeral,Una,Trans-New Guinea
ung,89A,Noun-Numeral,Ungarinjin,Worrorran
ura,89A,Noun-Numeral,Ura,Austronesian
urd,89A,Numeral-Noun,Urdu,Indo-European
urk,89A,Numeral-Noun,Urubú-Kaapor,Tupian
url,89A,No_dominant_order_numeral_noun,Urak Lawoi',Austronesian
urt,89A,Noun-Numeral,Urat,Torricelli
usa,89A,Noun-Numeral,Usan,Trans-New Guinea
usr,89A,Numeral-Noun,Usarufa,Trans-New Guinea
ute,89A,Numeral-Noun,Ute,Uto-Aztecan
uzb,89A,Numeral-Noun,Uzbek,Altaic
vaf,89A,Numeral-Noun,Vafsi,Indo-European
vai,89A,Noun-Numeral,Vai,Mande
ven,89A,Noun-Numeral,Venda,Niger-Congo
vie,89A,Numeral-Noun,Vietnamese,Austro-Asiatic
vif,89A,Noun-Numeral,Vili,Niger-Congo
vnm,89A,Noun-Numeral,Vinmavis,Austronesian
wah,89A,Noun-Numeral,Wahgi,Trans-New Guinea
wak,89A,Numeral-Noun,Wakhi,Indo-European
wal,89A,Noun-Numeral,Walman,Torricelli
wap,89A,Noun-Numeral,Wappo,Wappo-Yukian
war,89A,Numeral only modifies verb,Wari',Chapacura-Wanham
wat,89A,No_dominant_order_numeral_noun,Watjarri,Pama-Nyungan
wbn,89A,No_dominant_order_numeral_noun,Wambon,Trans-New Guinea
wch,89A,Numeral-Noun,Wichí,Matacoan
wel,89A,Numeral-Noun,Welsh,Indo-European
wic,89A,Numeral-Noun,Wichita,Caddoan
wlf,89A,Numeral-Noun,Wolof,Niger-Congo
wlo,89A,Numeral-Noun,Wolio,Austronesian
wly,89A,Numeral-Noun,Wolaytta,Afro-Asiatic
wma,89A,Noun-Numeral,West Makian,West Papuan
wme,89A,Numeral-Noun,Wambule,Sino-Tibetan
wmu,89A,Noun-Numeral,Wik Munkan,Pama-Nyungan
wna,89A,Noun-Numeral,Wan,Mande
woi,89A,Noun-Numeral,Woisika,Timor-Alor-Pantar
wol,89A,Numeral-Noun,Woleaian,Austronesian
wrd,89A,Numeral-Noun,Wardaman,Yangmanic
wrk,89A,Numeral-Noun,Warekena,Arawakan
wrw,89A,Numeral-Noun,Warrwa,Nyulnyulan
wsk,89A,Noun-Numeral,Waskia,Trans-New Guinea
wwa,89A,Noun-Numeral,Waama,Niger-Congo
xam,89A,Noun-Numeral,/Xam,Tu
xar,89A,Numeral-Noun,Xârâcùù,Austronesian
xas,89A,Noun-Numeral,Xasonga,Mande
xbi,89A,Noun-Numeral,Kombio,Torricelli
xho,89A,Noun-Numeral,Xhosa,Niger-Congo
yag,89A,Numeral-Noun,Yagua,Peba-Yaguan
yal,89A,Noun-Numeral,Yale (Kosarek),Trans-New Guinea
yap,89A,Numeral-Noun,Yapese,Austronesian
yaq,89A,Numeral-Noun,Yaqui,Uto-Aztecan
yar,89A,Noun-Numeral,Yareba,Yareban
yay,89A,Numeral-Noun,Yay,Tai-Kadai
yei,89A,Numeral-Noun,Yei,Morehead and Upper Maro Rivers
yel,89A,Noun-Numeral,Yelî Dnye,Yele
ygr,89A,Noun-Numeral,Yagaria,Trans-New Guinea
yi,89A,Noun-Numeral,Nuosu,Sino-Tibetan
yid,89A,Noun-Numeral,Yidiny,Pama-Nyungan
yin,89A,Numeral-Noun,Yindjibarndi,Pama-Nyungan
yiw,89A,Noun-Numeral,Yi (Wuding-Luquan),Sino-Tibetan
yko,89A,Numeral-Noun,Yukaghir (Kolyma),Yukaghir
ylm,89A,Noun-Numeral,Yelmek,Bulaka River
yng,89A,Numeral-Noun,Yingkarta,Pama-Nyungan
yny,89A,Numeral-Noun,Yanyuwa,Pama-Nyungan
yok,89A,Numeral-Noun,Yokuts (Yaudanchi),Penutian
yor,89A,Noun-Numeral,Yoruba,Niger-Congo
yqy,89A,Noun-Numeral,Yaqay,Anim
ytu,89A,Numeral-Noun,Yukaghir (Tundra),Yukaghir
yul,89A,Noun-Numeral,Yulu,Central Sudanic
yur,89A,Numeral-Noun,Yurok,Algic
zag,89A,Noun-Numeral,Beria,Saharan
zai,89A,Numeral-Noun,Zapotec (Isthmus),Oto-Manguean
zan,89A,Noun-Numeral,Zande,Niger-Congo
zap,89A,Numeral-Noun,Zapotec (Mitla),Oto-Manguean
zar,89A,Noun-Numeral,Zarma,Songhay
zay,89A,Numeral-Noun,Zayse,Afro-Asiatic
zaz,89A,Numeral-Noun,Zazaki,Indo-European
zch,89A,Numeral-Noun,Zoque (Chimalapa),Mixe-Zoque
zen,89A,Numeral-Noun,Zenaga,Afro-Asiatic
zhn,89A,Numeral-Noun,Zhuang (Northern),Tai-Kadai
zya,89A,Numeral-Noun,Zapotec (Yatzachi),Oto-Manguean
zzo,89A,Numeral-Noun,Zapotec (Zoogocho),Oto-Manguean
