Language_ID,Parameter_ID,Value,Name,Family
rit,97A,Other,Ritharngu,Pama-Nyungan
rji,97A,Other,Raji,Sino-Tibetan
rny,97A,VO_and_NAdj,Runyankore,Niger-Congo
rom,97A,VO_and_NAdj,Romanian,Indo-European
rot,97A,VO_and_NAdj,Rotuman,Austronesian
rov,97A,VO_and_NAdj,Roviana,Austronesian
rpa,97A,OV_and_AdjN,Rang Pas,Sino-Tibetan
rru,97A,VO_and_NAdj,Runyoro-Rutooro,Niger-Congo
rsu,97A,VO_and_NAdj,Romansch (Sursilvan),Indo-European
ruk,97A,Other,Rukai (Tanan),Austronesian
rum,97A,OV_and_NAdj,Rumu,Turama-Kikorian
run,97A,OV_and_NAdj,Runga,Maban
rus,97A,VO_and_AdjN,Russian,Indo-European
rut,97A,OV_and_AdjN,Rutul,Nakh-Daghestanian
rwa,97A,OV_and_NAdj,Rawa,Trans-New Guinea
rwe,97A,VO_and_AdjN,Romani (Welsh),Indo-European
sah,97A,VO_and_NAdj,Sahu,West Papuan
sak,97A,VO_and_NAdj,Sakao,Austronesian
sam,97A,VO_and_NAdj,Samoan,Austronesian
san,97A,VO_and_AdjN,Sango,Niger-Congo
sap,97A,VO_and_NAdj,Sapuan,Austro-Asiatic
sar,97A,OV_and_AdjN,Sare,Sepik
sav,97A,OV_and_AdjN,Savi,Indo-European
scr,97A,VO_and_AdjN,Serbian-Croatian,Indo-European
sea,97A,VO_and_NAdj,Southeast Ambrym,Austronesian
seb,97A,VO_and_NAdj,Sebei,Eastern Sudanic
sed,97A,VO_and_NAdj,Sedang,Austro-Asiatic
see,97A,Other,Seediq,Austronesian
sel,97A,OV_and_AdjN,Selknam,Chon
sem,97A,OV_and_NAdj,Sema,Sino-Tibetan
ser,97A,Other,Seri,Hokan
ses,97A,VO_and_NAdj,Sesotho,Niger-Congo
sgb,97A,VO_and_NAdj,Sougb,East Bird's Head
sgu,97A,VO_and_NAdj,Sangu,Niger-Congo
she,97A,OV_and_NAdj,Sherpa,Sino-Tibetan
shi,97A,OV_and_NAdj,Shiriana,Yanomam
shk,97A,Other,Shipibo-Konibo,Panoan
shl,97A,VO_and_NAdj,Shilluk,Eastern Sudanic
shm,97A,VO_and_NAdj,Shambala,Niger-Congo
shn,97A,VO_and_NAdj,Shona,Niger-Congo
sho,97A,OV_and_AdjN,Shoshone,Uto-Aztecan
shp,97A,VO_and_AdjN,Klikitat,Penutian
sht,97A,VO_and_NAdj,Shatt,Eastern Sudanic
sia,97A,OV_and_NAdj,Siane,Trans-New Guinea
sid,97A,OV_and_AdjN,Sidaama,Afro-Asiatic
sil,97A,OV_and_NAdj,Sila,Eastern Sudanic
sim,97A,VO_and_NAdj,Simeulue,Austronesian
sin,97A,OV_and_AdjN,Siona,Tucanoan
sio,97A,VO_and_NAdj,Sio,Austronesian
sir,97A,VO_and_AdjN,Siar,Austronesian
sis,97A,VO_and_NAdj,Sisiqa,Austronesian
siu,97A,VO_and_AdjN,Siuslaw,Oregon Coast
skk,97A,OV_and_NAdj,Sikkimese,Sino-Tibetan
sko,97A,OV_and_NAdj,Skou,Skou
skp,97A,OV_and_AdjN,Selkup,Uralic
sku,97A,VO_and_NAdj,Suku,Niger-Congo
sla,97A,OV_and_NAdj,Slave,Na-Dene
slb,97A,OV_and_NAdj,Saliba (in Papua New Guinea),Austronesian
sle,97A,VO_and_NAdj,Samba Leko,Niger-Congo
slo,97A,VO_and_AdjN,Slovene,Indo-European
sme,97A,OV_and_NAdj,Seme,Niger-Congo
sml,97A,VO_and_NAdj,Semelai,Austro-Asiatic
smn,97A,OV_and_NAdj,Seminole,Muskogean
sna,97A,OV_and_AdjN,Shina,Indo-European
snc,97A,Other,Seneca,Iroquoian
sng,97A,OV_and_NAdj,Sinaugoro,Austronesian
snh,97A,OV_and_AdjN,Sinhala,Indo-European
snm,97A,OV_and_NAdj,Sanuma,Yanomam
snn,97A,OV_and_NAdj,Soninke,Mande
sno,97A,VO_and_AdjN,Saami (Northern),Uralic
so,97A,VO_and_NAdj,So,Eastern Sudanic
sob,97A,VO_and_NAdj,Sobei,Austronesian
sod,97A,OV_and_AdjN,Soddo,Afro-Asiatic
som,97A,OV_and_NAdj,Somali,Afro-Asiatic
son,97A,Other,Sonsorol-Tobi,Austronesian
spa,97A,VO_and_NAdj,Spanish,Indo-European
spi,97A,OV_and_NAdj,Spitian,Sino-Tibetan
squ,97A,VO_and_AdjN,Squamish,Salishan
srb,97A,OV_and_AdjN,Sorbian,Indo-European
src,97A,OV_and_NAdj,Sarcee,Na-Dene
srd,97A,VO_and_NAdj,Sardinian,Indo-European
sre,97A,VO_and_NAdj,Sre,Austro-Asiatic
srn,97A,OV_and_NAdj,Sirionó,Tupian
sro,97A,OV_and_NAdj,Siroi,Trans-New Guinea
sta,97A,OV_and_AdjN,Santa,Altaic
sti,97A,VO_and_NAdj,Stieng,Austro-Asiatic
stl,97A,OV_and_AdjN,Santali,Austro-Asiatic
sud,97A,VO_and_NAdj,Sudest,Austronesian
sue,97A,OV_and_NAdj,Suena,Trans-New Guinea
suk,97A,OV_and_AdjN,Suki,Gogodala-Suki
sun,97A,VO_and_NAdj,Sundanese,Austronesian
sup,97A,OV_and_NAdj,Supyire,Niger-Congo
svs,97A,OV_and_AdjN,Savosavo,Solomons East Papuan
swa,97A,VO_and_NAdj,Swahili,Niger-Congo
swe,97A,VO_and_AdjN,Swedish,Indo-European
swt,97A,Other,Swati,Niger-Congo
syu,97A,OV_and_NAdj,Salt-Yui,Trans-New Guinea
tab,97A,VO_and_NAdj,Taba,Austronesian
tac,97A,Other,Tacana,Tacanan
taf,97A,VO_and_NAdj,Taiof,Austronesian
tag,97A,Other,Tagalog,Austronesian
tah,97A,VO_and_NAdj,Tahitian,Austronesian
taj,97A,OV_and_NAdj,Tajik,Indo-European
tak,97A,OV_and_NAdj,Takia,Austronesian
tam,97A,OV_and_AdjN,Tamang (Eastern),Sino-Tibetan
tao,97A,OV_and_NAdj,Tarao,Sino-Tibetan
tar,97A,Other,Tariana,Arawakan
tat,97A,VO_and_NAdj,Tatana',Austronesian
tau,97A,OV_and_NAdj,Tauya,Trans-New Guinea
taw,97A,OV_and_NAdj,Tawala,Austronesian
tba,97A,OV_and_NAdj,Tabare,Trans-New Guinea
tbl,97A,OV_and_NAdj,Tabla,Sentani
tbo,97A,VO_and_NAdj,Tboli,Austronesian
tbt,97A,OV_and_NAdj,Tobati,Austronesian
tbu,97A,OV_and_NAdj,Tubu,Saharan
tbw,97A,VO_and_NAdj,Tabwa,Niger-Congo
tce,97A,OV_and_AdjN,Tarahumara (Central),Uto-Aztecan
tdi,97A,OV_and_NAdj,Tibetan (Dingri),Sino-Tibetan
tdr,97A,OV_and_NAdj,Tibetan (Drokpa),Sino-Tibetan
tee,97A,VO_and_AdjN,Tepehua (Huehuetla),Totonacan
tel,97A,OV_and_AdjN,Telugu,Dravidian
ten,97A,VO_and_NAdj,Tennet,Eastern Sudanic
teo,97A,VO_and_NAdj,Teop,Austronesian
tep,97A,VO_and_AdjN,Tepehua (Tlachichilco),Totonacan
ter,97A,VO_and_NAdj,Tera,Afro-Asiatic
tes,97A,VO_and_NAdj,Teso,Eastern Sudanic
tgk,97A,VO_and_NAdj,Tigak,Austronesian
tgl,97A,OV_and_AdjN,Tshangla,Sino-Tibetan
tgn,97A,VO_and_NAdj,Tugun,Austronesian
tgr,97A,OV_and_AdjN,Tigré,Afro-Asiatic
tha,97A,VO_and_NAdj,Thai,Tai-Kadai
thk,97A,OV_and_AdjN,Thakali,Sino-Tibetan
thn,97A,OV_and_AdjN,Thangmi,Sino-Tibetan
tho,97A,VO_and_AdjN,Thompson,Salishan
thu,97A,OV_and_AdjN,Thulung,Sino-Tibetan
thy,97A,OV_and_NAdj,Kuuk Thaayorre,Pama-Nyungan
tia,97A,VO_and_NAdj,Tima,Kordofanian
tib,97A,OV_and_NAdj,Tibetan (Standard Spoken),Sino-Tibetan
tid,97A,VO_and_NAdj,Tidore,West Papuan
tig,97A,OV_and_AdjN,Tigrinya,Afro-Asiatic
tik,97A,Other,Tikar,Niger-Congo
tim,97A,VO_and_NAdj,Timugon,Austronesian
tin,97A,VO_and_AdjN,Tinrin,Austronesian
tis,97A,Other,Tibetan (Shigatse),Sino-Tibetan
tiv,97A,Other,Tiv,Niger-Congo
tiw,97A,VO_and_AdjN,Tiwi,Tiwian
tja,97A,Other,Tiipay (Jamul),Hokan
tkm,97A,OV_and_AdjN,Turkmen,Altaic
tla,97A,Other,Tolai,Austronesian
tlf,97A,OV_and_NAdj,Telefol,Trans-New Guinea
tli,97A,Other,Tlingit,Na-Dene
tlp,97A,VO_and_NAdj,Tlapanec,Oto-Manguean
tls,97A,OV_and_AdjN,Talysh (Southern),Indo-European
tma,97A,OV_and_NAdj,Tama,Eastern Sudanic
tml,97A,OV_and_AdjN,Tamil,Dravidian
tmm,97A,VO_and_NAdj,Tamabo,Austronesian
tmn,97A,VO_and_NAdj,Temein,Eastern Sudanic
tmo,97A,OV_and_NAdj,Tibetan (Modern Literary),Sino-Tibetan
tmr,97A,VO_and_NAdj,Temiar,Austro-Asiatic
tna,97A,VO_and_NAdj,Turkana,Eastern Sudanic
tnc,97A,OV_and_NAdj,Tanacross,Na-Dene
tne,97A,VO_and_NAdj,Temne,Niger-Congo
tng,97A,VO_and_NAdj,Tongan,Austronesian
tni,97A,OV_and_AdjN,Tinani,Sino-Tibetan
tnk,97A,VO_and_NAdj,Tungak,Austronesian
tnn,97A,OV_and_NAdj,Tunen,Niger-Congo
tno,97A,VO_and_NAdj,Tondano,Austronesian
tny,97A,OV_and_NAdj,Tenyer,Niger-Congo
tob,97A,VO_and_AdjN,Toba,Guaicuruan
tot,97A,Other,Totonac (Misantla),Totonacan
toz,97A,VO_and_NAdj,Tonga (in Zambia),Niger-Congo
tpn,97A,Other,Tepehuan (Northern),Uto-Aztecan
tpr,97A,VO_and_NAdj,Tupuri,Niger-Congo
tps,97A,VO_and_NAdj,Tepehuan (Southeastern),Uto-Aztecan
trb,97A,OV_and_NAdj,Teribe,Chibchan
tri,97A,VO_and_NAdj,Trique (Copala),Oto-Manguean
trr,97A,Other,Tairora,Trans-New Guinea
trw,97A,OV_and_AdjN,Torwali,Indo-European
tsf,97A,OV_and_AdjN,Tsafiki,Barbacoan
tsg,97A,VO_and_NAdj,Tausug,Austronesian
tsh,97A,OV_and_AdjN,Tümpisa Shoshone,Uto-Aztecan
tsi,97A,VO_and_AdjN,Tsimshian (Coast),Penutian
tsk,97A,VO_and_NAdj,Tamashek,Afro-Asiatic
tsz,97A,OV_and_AdjN,Tsez,Nakh-Daghestanian
ttd,97A,VO_and_NAdj,Tetun Dili,Austronesian
ttn,97A,VO_and_NAdj,Tetun,Austronesian
ttu,97A,OV_and_AdjN,Tsova-Tush,Nakh-Daghestanian
tuc,97A,Other,Tucano,Tucanoan
tuk,97A,VO_and_NAdj,Tukang Besi,Austronesian
tul,97A,OV_and_AdjN,Tulu,Dravidian
tum,97A,VO_and_NAdj,Tumleo,Austronesian
tur,97A,OV_and_AdjN,Turkish,Altaic
tus,97A,Other,Tuscarora,Iroquoian
tuv,97A,OV_and_AdjN,Tuvan,Altaic
tvl,97A,OV_and_NAdj,Tuvaluan,Austronesian
tvo,97A,OV_and_AdjN,Tatar,Altaic
tvt,97A,Other,Tutsa,Sino-Tibetan
twe,97A,OV_and_AdjN,Tarahumara (Western),Uto-Aztecan
twn,97A,Other,Tiwa (Northern),Kiowa-Tanoan
txj,97A,VO_and_AdjN,Totonac (Xicotepec de Juárez),Totonacan
tzu,97A,Other,Tzutujil,Mayan
uby,97A,OV_and_AdjN,Ubykh,Northwest Caucasian
udh,97A,OV_and_AdjN,Udihe,Altaic
udi,97A,OV_and_AdjN,Udi,Nakh-Daghestanian
udm,97A,OV_and_AdjN,Udmurt,Uralic
uhi,97A,OV_and_NAdj,Uradhi,Pama-Nyungan
ukr,97A,VO_and_AdjN,Ukrainian,Indo-European
uld,97A,VO_and_NAdj,Uldeme,Afro-Asiatic
uli,97A,VO_and_NAdj,Ulithian,Austronesian
una,97A,OV_and_NAdj,Una,Trans-New Guinea
ung,97A,OV_and_NAdj,Ungarinjin,Worrorran
ura,97A,VO_and_NAdj,Ura,Austronesian
urd,97A,OV_and_AdjN,Urdu,Indo-European
urk,97A,OV_and_NAdj,Urubú-Kaapor,Tupian
url,97A,VO_and_NAdj,Urak Lawoi',Austronesian
urt,97A,VO_and_NAdj,Urat,Torricelli
uru,97A,Other,Uru,Uru-Chipaya
usa,97A,OV_and_NAdj,Usan,Trans-New Guinea
usr,97A,OV_and_AdjN,Usarufa,Trans-New Guinea
ute,97A,OV_and_NAdj,Ute,Uto-Aztecan
uyg,97A,OV_and_AdjN,Uyghur,Altaic
uzb,97A,OV_and_AdjN,Uzbek,Altaic
vaf,97A,OV_and_NAdj,Vafsi,Indo-European
vai,97A,OV_and_NAdj,Vai,Mande
ven,97A,VO_and_NAdj,Venda,Niger-Congo
vie,97A,VO_and_NAdj,Vietnamese,Austro-Asiatic
vnm,97A,VO_and_NAdj,Vinmavis,Austronesian
wah,97A,OV_and_NAdj,Wahgi,Trans-New Guinea
wak,97A,OV_and_AdjN,Wakhi,Indo-European
wal,97A,VO_and_NAdj,Walman,Torricelli
wan,97A,Other,Wangkumara,Pama-Nyungan
wap,97A,OV_and_NAdj,Wappo,Wappo-Yukian
wbn,97A,OV_and_NAdj,Wambon,Trans-New Guinea
wch,97A,VO_and_NAdj,Wichí,Matacoan
wed,97A,OV_and_NAdj,Wedau,Austronesian
wel,97A,VO_and_NAdj,Welsh,Indo-European
wem,97A,VO_and_AdjN,Wembawemba,Pama-Nyungan
wic,97A,OV_and_NAdj,Wichita,Caddoan
wik,97A,Other,Wikchamni,Penutian
win,97A,Other,Wintu,Penutian
wiy,97A,Other,Wiyot,Algic
wlf,97A,VO_and_NAdj,Wolof,Niger-Congo
wlo,97A,VO_and_NAdj,Wolio,Austronesian
wly,97A,OV_and_AdjN,Wolaytta,Afro-Asiatic
wma,97A,VO_and_NAdj,West Makian,West Papuan
wme,97A,OV_and_AdjN,Wambule,Sino-Tibetan
wmu,97A,OV_and_NAdj,Wik Munkan,Pama-Nyungan
wn,97A,OV_and_NAdj,Wik Ngathana,Pama-Nyungan
wna,97A,OV_and_NAdj,Wan,Mande
woi,97A,OV_and_NAdj,Woisika,Timor-Alor-Pantar
wol,97A,VO_and_NAdj,Woleaian,Austronesian
wom,97A,OV_and_NAdj,Womo,Skou
wrd,97A,Other,Wardaman,Yangmanic
wrg,97A,Other,Warrgamay,Pama-Nyungan
wrk,97A,VO_and_NAdj,Warekena,Arawakan
wrl,97A,Other,Warlpiri,Pama-Nyungan
wrm,97A,VO_and_NAdj,Warembori,Austronesian
wrw,97A,Other,Warrwa,Nyulnyulan
wsk,97A,OV_and_NAdj,Waskia,Trans-New Guinea
wth,97A,VO_and_NAdj,Wathawurrung,Pama-Nyungan
xam,97A,VO_and_NAdj,/Xam,Tu
xar,97A,VO_and_AdjN,Xârâcùù,Austronesian
xas,97A,OV_and_NAdj,Xasonga,Mande
xbi,97A,VO_and_NAdj,Kombio,Torricelli
xer,97A,OV_and_NAdj,Xerénte,Macro-Ge
xho,97A,VO_and_NAdj,Xhosa,Niger-Congo
xoo,97A,VO_and_NAdj,!Xóõ,Tu
yag,97A,VO_and_NAdj,Yagua,Peba-Yaguan
yah,97A,OV_and_AdjN,Yahgan,Yámana
yal,97A,OV_and_NAdj,Yale (Kosarek),Trans-New Guinea
yam,97A,OV_and_NAdj,Yaminahua,Panoan
yao,97A,VO_and_NAdj,Yao (in Malawi),Niger-Congo
yap,97A,VO_and_NAdj,Yapese,Austronesian
yaq,97A,OV_and_AdjN,Yaqui,Uto-Aztecan
yar,97A,OV_and_AdjN,Yareba,Yareban
yay,97A,VO_and_NAdj,Yay,Tai-Kadai
ybi,97A,OV_and_AdjN,Yamphu,Sino-Tibetan
ycn,97A,VO_and_AdjN,Yucuna,Arawakan
yel,97A,OV_and_NAdj,Yelî Dnye,Yele
ygr,97A,OV_and_AdjN,Yagaria,Trans-New Guinea
yi,97A,OV_and_NAdj,Nuosu,Sino-Tibetan
yid,97A,OV_and_NAdj,Yidiny,Pama-Nyungan
yim,97A,Other,Yimas,Lower Sepik-Ramu
yin,97A,Other,Yindjibarndi,Pama-Nyungan
yko,97A,OV_and_AdjN,Yukaghir (Kolyma),Yukaghir
ykt,97A,OV_and_AdjN,Yakut,Altaic
yng,97A,VO_and_AdjN,Yingkarta,Pama-Nyungan
yok,97A,VO_and_AdjN,Yokuts (Yaudanchi),Penutian
yor,97A,VO_and_NAdj,Yoruba,Niger-Congo
ypk,97A,Other,Yup'ik (Central),Eskimo-Aleut
ytu,97A,OV_and_AdjN,Yukaghir (Tundra),Yukaghir
yuk,97A,OV_and_AdjN,Yukulta,Tangkic
yul,97A,VO_and_NAdj,Yulu,Central Sudanic
yur,97A,Other,Yurok,Algic
yuw,97A,OV_and_AdjN,Yuwaalaraay,Pama-Nyungan
ywr,97A,Other,Yawuru,Nyulnyulan
zag,97A,OV_and_NAdj,Beria,Saharan
zai,97A,VO_and_NAdj,Zapotec (Isthmus),Oto-Manguean
zan,97A,VO_and_AdjN,Zande,Niger-Congo
zap,97A,VO_and_NAdj,Zapotec (Mitla),Oto-Manguean
zar,97A,Other,Zarma,Songhay
zay,97A,OV_and_AdjN,Zayse,Afro-Asiatic
zaz,97A,OV_and_NAdj,Zazaki,Indo-European
zch,97A,VO_and_AdjN,Zoque (Chimalapa),Mixe-Zoque
zqc,97A,VO_and_AdjN,Zoque (Copainalá),Mixe-Zoque
zul,97A,VO_and_NAdj,Zulu,Niger-Congo
zya,97A,VO_and_NAdj,Zapotec (Yatzachi),Oto-Manguean
zzo,97A,VO_and_NAdj,Zapotec (Zoogocho),Oto-Manguean
